Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Used ISBN,Genre
12294652,My Life Next Door,Huntley Fitzpatrick,"Fitzpatrick, Huntley",,0803736991,9780803736993,5,3.97,Dial Books For Young Readers,Hardcover,394.0,2012.0,2012.0,2016/02/05,2015/08/18,,,read,"Awe yes! I finally finished this book and I loved it!  <br/><br/>I found all the characters likable and unique.  I loved the romance and the side plots.  Even the side characters weren't cardboard cutouts, but had personality too.  <br/><br/>This was one of the best contemporary books I have every read.  <br/><br/>Everything flowed smoothly and wonderfully.  With just the right amount of drama and quirkiness.  ",,,1,0,9780803736993,"Love, Family life, Fiction, Practical Politics, Conduct of life, Juvenile fiction, Families, Love stories, Children's fiction, Conduct of life, fiction, Love, fiction, Family life, fiction, Politics, practical, fiction"
26073074,The Leaving,Tara Altebrando,"Altebrando, Tara",,1619638037,9781619638037,0,3.37,Bloomsbury USA Childrens,Hardcover,421.0,2016.0,2016.0,,2016/01/28,to-read,to-read (#26),to-read,,,,0,0,9781619638037,"Fiction, Kidnapping, Missing children, Identity, Memory, Children's fiction, Mystery and detective stories, Identity, fiction, Missing persons, fiction, Kidnapping, fiction, JUVENILE FICTION / Love & Romance, JUVENILE FICTION / Mysteries & Detective Stories, JUVENILE FICTION / Social Issues / Strangers"
23398607,"Ink and Bone (The Great Library, #1)",Rachel Caine,"Caine, Rachel",,045147239X,9780451472397,0,3.97,Berkley,Hardcover,354.0,2015.0,2015.0,,2016/01/28,to-read,to-read (#25),to-read,,,,0,0,9780451472397,"Libraries, Fantasy, Books, Alexandrian Library, Fiction, Resistance to Government, Fantasy fiction, Juvenile fiction, Fiction, alternative history"
317282,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,"Zevin, Gabrielle",,0374349460,9780374349462,4,3.66,Farrar Straus Giroux,Hardcover,288.0,2007.0,2007.0,2016/01/28,2016/01/24,,,read,"First of all, I'd like to say that I think this book isn't for some people, so if you hate it, that's fine.  However, I really enjoyed it.  Except the ending needed to be like 25 pages longer to wrap everything up.  <br/><br/>Gabrielle Zevin, in my opinion, has a really nice writing style.  From the first page, it's just so easy to read and get into the story.  I feel like I'm part of the story and all her characters are my characters.  Everything just flows so nicely.  The characters all feel real.  <br/><br/>Let's talk about Naomi.  I liked Naomi.  Her personality and just the way she dealt with everything going on in her life.  Yeah, there were a few decisions that I thought were stupid, but she dealt with the consequences quite realistically.  <br/><br/>I like Will.  He's quirky, passionate, and fun to read about.  He has a clear goal, yearbook and I totally understand why he reacted the way he did.  After all, Naomi was being a bit selfish.  <br/><br/>James.  I disliked James ever since it said he smoked.  Smoking is a turn off and I didn't like him as the love interest the moment we got to know a little about him.  Which is kind of ironic because one of his fears is that people will dislike him because of his past.  <br/><br/>Ace was a typical jock, but nicer than expected near the end. <br/><br/>It was also interesting to read about the other side characters like Alice, Naomi's dad and mom, and Rosa Rivera.  They all had such distinct personalities even though they didn't have to have one.  I thought it was nice that all the characters were well rounded in this novel. ",,,1,0,9780374349462,"Juvenile fiction, High Schools, Fiction, Amnesia, Schools, Friendship, School stories, Children's fiction, Amnesia, fiction, Friendship, fiction, Schools, fiction, New York Times reviewed"
25689074,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer,"Meyer, Marissa",,1250091845,9781250091840,0,4.15,Feiwel & Friends,Hardcover,400.0,2016.0,2016.0,,2016/01/25,to-read,to-read (#24),to-read,,,,0,0,9781250091840,"Cyborgs, Young adult fiction, Teenage girls, Extraterrestrial beings, Juvenile fiction, Queens, Social classes, Children's fiction, Science fiction, Extraterrestrial beings, fiction"
359410,Elsewhere,Gabrielle Zevin,"Zevin, Gabrielle",,,,4,3.9,Square Fish,Paperback,277.0,2007.0,2005.0,,2016/01/24,,,read,,,,1,0,,No ISBN
9673436,The Invention of Hugo Cabret,Brian Selznick,"Selznick, Brian",,,,3,4.22,Scholastic Press,Hardcover,534.0,2007.0,2007.0,,2016/01/24,,,read,,,,1,0,,No ISBN
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,0439023491,9780439023498,3,4.34,Scholastic Press,Hardcover,391.0,2009.0,2009.0,,2016/01/21,,,read,,,,1,0,9780439023498,"Action/Adventure, Fantasy, teen fiction, juvenile works, interdependence, independence, Games, Apocalyptic literature, Competition, teenage girls, sisters, poverty, Contests, Insurgency, Open Library Staff Picks, Survival, Fiction, Interpersonal relations, Television programs, Dystopias, Adventures and Adventurers, Television, Courage, Bravery, Heroism, Defiance and Talking Back, Adventure and adventurers, Girls, Blind, Books and reading, Young adult fiction, Television game shows, Dystopian, Science fiction, Survival Stories, Self-Esteem & Self-Reliance, Action & Adventure, JUVENILE FICTION, Social Themes, Survival skills, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Children's fiction, Interpersonal relations, fiction, Contests, fiction, Television, fiction, Survival, fiction, Reality television programs, Large type books, Katniss Everdeen (Fictitious character), Spanish language materials, Supervivencia, Novela juvenil, Relaciones humanas, Insurgencia, Programas de televisión, Concursos, Distopías, Spanish language, nyt:chapter-books=2009-09-20, New York Times bestseller, Novela, Televisión, Programas, Reading materials, Phantastische Erzahlung, Phantastische Literatur, Wilderness survival, Révoltes, Romans, nouvelles, etc. pour la jeunesse, Habiletés de survie, Jeux télévisés, Concours et compétitions, Dystopies, Filles, Fiction, science fiction, general"
6387565,"Witch & Wizard (Witch & Wizard, #1)",James  Patterson,"Patterson, James","Gabrielle Charbonnet, Emily Raymond",,,4,3.55,"Little, Brown and Company",Hardcover,314.0,2009.0,2005.0,,2016/01/21,,,read,,,,1,0,,No ISBN
23677341,We Are the Ants,Shaun David Hutchinson,"Hutchinson, Shaun David",,148144963X,9781481449632,0,4.11,Simon Pulse,Hardcover,455.0,2016.0,2016.0,,2016/01/18,to-read,to-read (#23),to-read,,,,0,0,9781481449632,"Gay teenagers, Human-alien encounters, Gays, Juvenile fiction, Alien abduction, High school students, Fiction, Children's fiction, Depression, mental, fiction, Interpersonal relations, fiction, Homosexuality, fiction, Grief, fiction, collectionID:TexChallenge2021, collectionID:KellerChallenge, collectionID:EanesChallenge, collectionID:AlpineChallenge, collectionID:ConroeChallenge"
26489591,"Nora & Kettle (Paper Stars, #1)",Lauren Nicolle Taylor,"Taylor, Lauren Nicolle",,1634221354,9781634221351,0,4.07,Clean Teen Publishing,Paperback,352.0,2016.0,2016.0,,2016/01/18,to-read,to-read (#22),to-read,,,,0,0,9781634221351,"Dysfunctional families, Friendship, Japanese Americans, Evacuation and relocation, 1942-1945, Fiction"
13445306,"Let the Sky Fall (Sky Fall, #1)",Shannon Messenger,"Messenger, Shannon",,144245041X,9781442450417,3,3.95,Simon Pulse,Hardcover,404.0,2013.0,2013.0,2016/01/15,2016/01/11,,,read,"Oh, how I wanted to love this book as much as the KOTLC series.  <br/><br/>First of all, I'm being a bit nice on the rating.  Realistically it should be two stars with the amount of unoriginal ideas there were in this story.  But, the writing was still Shannon Messenger writing which is just so easy to read.  Also, the material in which I believe the ideas were taken from is one of my favorite TV shows. <br/><br/>If you read my status updates, you'll see the YA cliche quote.  Go ahead look, it's in every YA action romance.  Once you see it, you'll never forget it.  <br/><br/>Anyway, it might not have been clear, but I believe that this story was a complete rip off of Avatar the Last Airbender.  A TV show from Nick that aired in 2005.  <br/><br/>Some more summary, that is free of spoilers, of this book is that there are four winds.  The South, West, North, and East.  Quite some time ago, the North windwalkers murdered all the West windwalkers except for one.  Vane Westerly.  Audra is an Easterly and tells Vane he is the Last Westerly and only he can master all four languages and save the world.  Each wind has a different language and the only one that is unknown is the Westerly language for the people would rather die than share it to the Nothern windwalkers.  <br/><br/>Now, the concept of Avatar The Last Airbender.  Instead of four languages it's the four elements: water, earth, fire and air.  Aang is the last airbender because the firenation attacked and killed all the airbenders except him.  Only Aang can master all four elements and save the world.  <br/><br/>Both have the girl that helps the main character guy back into their world in which they left.  Katara in ATLA and Audra in LTSF.  Both strong female characters with romances with the main character guy.  <br/><br/>Both have to defeat the leader that killed their people.  <br/><br/>With lack of originality anywhere, I just can't enjoy this book as much as I'd like too.  I will continue reading this series, but only because Shannon Messenger is one of my favorite authors.  <br/><br/>2.5 Stars at the highest.  <br/>",,,1,0,9781442450417,"Tornadoes, Spirits, Orphans, Fiction, Supernatural, Amnesia, Winds, Paranormal fiction, Juvenile fiction, Children's fiction, Supernatural, fiction, Orphans, fiction, Amnesia, fiction, Tornadoes, fiction, Winds, fiction"
2118745,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"Ness, Patrick",,1406310255,9781406310252,3,3.98,Walker,Hardcover,479.0,2008.0,2008.0,2016/01/09,2016/01/06,,,read,"Ehhh, don't really understand what all the hype is.  The book isn't bad, but it isn't that amazing either.  <br/><br/>I was really bored and confused most of the time, but the second half was a little better.  <br/><br/>Although, it could just be because I haven't been able to read a book in a month because of a slump I'm in.  I was really hoping this book could take me out of it.",,,1,0,9781406310252,"Fiction, Human-animal communication, Science fiction, Social problems, Telepathy, Space colonies, Young Adult Fiction, Juvenile fiction, YOUNG ADULT FICTION / Dystopian, YOUNG ADULT FICTION / Paranormal, Occult & Supernatural, YOUNG ADULT FICTION / Boys & Men, YOUNG ADULT FICTION / Media Tie-In, YOUNG ADULT FICTION / Social Themes / General, YOUNG ADULT FICTION / Social Themes / Values & Virtues, Dogs, Sears, Human-animal relationships, western, sci-fi, coming of age, young adult, dog, 2008 Guardian children's fiction prize, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Dystopia, Children's fiction, Social problems, fiction, Extrasensory perception, fiction, Human-animal relationships, fiction, LGBTQ gender identity, LGBTQ science fiction & fantasy, collection:otherwise_tiptree_award=winner"
23272028,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,0062398903,9780062398901,0,3.75,Katherine Tegen Books,Hardcover,336.0,2016.0,2016.0,,2016/01/07,to-read,to-read (#21),to-read,,,,0,0,9780062398901,"Murder, Romance fiction, Boarding schools, Schools, Love, Mystery and detective stories, Fiction, Children's fiction, Love, fiction, JUVENILE FICTION / Love & Romance, JUVENILE FICTION / Mysteries & Detective Stories, JUVENILE FICTION / Law & Crime, Murder, fiction, Boarding schools, fiction, Juvenile fiction, Family, Investigation, Love-hate relationships, JUVENILE FICTION, Mysteries & Detective Stories, Love & Romance, Law & Crime, Families, Private schools"
18711172,Thicker Than Water,Kelly Fiore Stultz,"Stultz, Kelly Fiore",,006232473X,9780062324733,0,3.78,Harper Teen,Hardcover,307.0,2016.0,2016.0,,2016/01/07,to-read,to-read (#20),to-read,,,,0,0,9780062324733,"Drug dealers, Murder, Investigation, Brothers and sisters, Drug addiction, Fiction, Children's fiction, Brothers and sisters, fiction, Murder, fiction"
163919,Full Tilt,Neal Shusterman,"Shusterman, Neal",,0689873255,9780689873256,4,3.87,Simon & Schuster Books for Young Readers,Mass Market Paperback,208.0,2004.0,2003.0,2015/12/19,2015/12/19,,,read,Neal Shusterman is just so creative.  I love how twisted all his books are.  Amazing.,,,1,0,9780689873256,"Brothers, Juvenile fiction, Fiction, Carnivals, Self-perception, Near-death experiences, Horror stories, Horror tales, Children's fiction, Siblings, fiction, Self-perception, fiction"
23395680,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,0553499114,9780553499117,1,4.24,Knopf Books for Young Readers,Hardcover,608.0,2015.0,2015.0,2015/12/13,2015/11/17,,,read,"I had such high hopes for this book, with all the hype and the different format.  However, this book was incredibly boring. <br/><br/>The book was also confusing as hell and I'm pretty sure some ""main characters"" died, although it wasn't very clear and I'm not actually sure if they were important or even died.  <br/><br/>I barely skimmed the last hundred pages and was so satisfied when I was done. I will not be continuing with this series nor will I ever recommend it to anyone.  <br/><br/>Most of the time I hate books, they are still fun to read because I laugh at how stupid the books were.  This book was too boring for me to even laugh at, and was just tedious to get through.  Please don't waste your time.   ",,,1,0,9780553499117,"Children's fiction, Science fiction, Space flight, fiction, Plague, fiction, Juvenile fiction, Plague, Interplanetary voyages, Artificial intelligence, Fiction, nyt:young-adult-hardcover=2015-11-08, New York Times bestseller"
12700353,Me and Earl and the Dying Girl,Jesse Andrews,"Andrews, Jesse",,1419701762,9781419701764,2,3.51,FBAPowersetup,Hardcover,295.0,2012.0,2012.0,2015/07/06,2015/07/05,,,read,"The start was okay, there were times which I laughed.  However, I couldn't connect to any of the characters.  The second half of the story just got worse, and sort of boring.  I also didn't like the style of writing much.  But, if anything, this was the best ""cancer"" book I have read so far.",,,1,0,9781419701764,"Humorous stories, Jews, Leukemia, Family life, High schools, Schools, Fiction, Friendship, Death, Teenagers, Jewish teenagers, Families, Juvenile fiction, High school students, Independent filmmakers, Terminally ill, Children's fiction, Friendship, fiction, Leukemia, fiction, Schools, fiction, Family life, fiction, Jews, united states, fiction, Pennsylvania, fiction, General, nyt:young-adult=2015-05-24, New York Times bestseller, collectionID:TexChallenge2021, collectionID:KellerChallenge, collectionID:EanesChallenge, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, collectionID:ConroeChallenge, collectionID:bannedbooks"
